timestamp,label
2024-01-01T00:00:15.560000,0
2024-01-01T00:00:15.570000,0
2024-01-01T00:00:15.580000,0
2024-01-01T00:00:15.590000,0
2024-01-01T00:00:15.600000,0
2024-01-01T00:00:15.610000,0
2024-01-01T00:00:15.620000,0
2024-01-01T00:00:15.630000,0
2024-01-01T00:00:15.640000,0
2024-01-01T00:00:15.650000,0
2024-01-01T00:00:15.660000,0
2024-01-01T00:00:15.670000,0
2024-01-01T00:00:15.680000,0
2024-01-01T00:00:15.690000,0
2024-01-01T00:00:15.700000,0
2024-01-01T00:00:15.710000,0
2024-01-01T00:00:15.720000,0
2024-01-01T00:00:15.730000,0
2024-01-01T00:00:15.740000,0
2024-01-01T00:00:15.750000,0
2024-01-01T00:00:15.760000,0
2024-01-01T00:00:15.770000,0
2024-01-01T00:00:15.780000,0
2024-01-01T00:00:15.790000,0
2024-01-01T00:00:15.800000,0
2024-01-01T00:00:15.810000,0
2024-01-01T00:00:15.820000,0
2024-01-01T00:00:15.830000,0
2024-01-01T00:00:15.840000,0
2024-01-01T00:00:15.850000,0
2024-01-01T00:00:15.860000,0
2024-01-01T00:00:15.870000,0
2024-01-01T00:00:15.880000,0
2024-01-01T00:00:15.890000,0
2024-01-01T00:00:15.900000,0
2024-01-01T00:00:15.910000,0
2024-01-01T00:00:15.920000,0
2024-01-01T00:00:15.930000,0
2024-01-01T00:00:15.940000,0
2024-01-01T00:00:15.950000,0
2024-01-01T00:00:15.960000,0
2024-01-01T00:00:15.970000,0
2024-01-01T00:00:15.980000,0
2024-01-01T00:00:15.990000,0
2024-01-01T00:00:16,1
2024-01-01T00:00:16.010000,1
2024-01-01T00:00:16.020000,1
2024-01-01T00:00:16.030000,1
2024-01-01T00:00:16.040000,1
2024-01-01T00:00:16.050000,1
2024-01-01T00:00:16.060000,1
2024-01-01T00:00:16.070000,1
2024-01-01T00:00:16.080000,1
2024-01-01T00:00:16.090000,1
2024-01-01T00:00:16.100000,1
2024-01-01T00:00:16.110000,1
2024-01-01T00:00:16.120000,1
2024-01-01T00:00:16.130000,1
2024-01-01T00:00:16.140000,1
2024-01-01T00:00:16.150000,1
2024-01-01T00:00:16.160000,1
2024-01-01T00:00:16.170000,1
2024-01-01T00:00:16.180000,1
2024-01-01T00:00:16.190000,1
2024-01-01T00:00:16.200000,1
2024-01-01T00:00:16.210000,1
2024-01-01T00:00:16.220000,1
2024-01-01T00:00:16.230000,1
2024-01-01T00:00:16.240000,1
2024-01-01T00:00:16.250000,1
2024-01-01T00:00:16.260000,1
2024-01-01T00:00:16.270000,1
2024-01-01T00:00:16.280000,1
2024-01-01T00:00:16.290000,1
2024-01-01T00:00:16.300000,1
2024-01-01T00:00:16.310000,1
2024-01-01T00:00:16.320000,1
2024-01-01T00:00:16.330000,1
2024-01-01T00:00:16.340000,1
2024-01-01T00:00:16.350000,1
2024-01-01T00:00:16.360000,1
2024-01-01T00:00:16.370000,1
2024-01-01T00:00:16.380000,1
2024-01-01T00:00:16.390000,1
2024-01-01T00:00:16.400000,1
2024-01-01T00:00:16.410000,1
2024-01-01T00:00:16.420000,1
2024-01-01T00:00:16.430000,1
2024-01-01T00:00:16.440000,1
2024-01-01T00:00:16.450000,1
2024-01-01T00:00:16.460000,1
2024-01-01T00:00:16.470000,1
2024-01-01T00:00:16.480000,1
2024-01-01T00:00:16.490000,1
2024-01-01T00:00:16.500000,1
2024-01-01T00:00:16.510000,1
2024-01-01T00:00:16.520000,1
2024-01-01T00:00:16.530000,1
2024-01-01T00:00:16.540000,1
2024-01-01T00:00:16.550000,1
2024-01-01T00:00:16.560000,1
2024-01-01T00:00:16.570000,1
2024-01-01T00:00:16.580000,1
2024-01-01T00:00:16.590000,1
2024-01-01T00:00:16.600000,1
2024-01-01T00:00:16.610000,1
2024-01-01T00:00:16.620000,1
2024-01-01T00:00:16.630000,1
2024-01-01T00:00:16.640000,1
2024-01-01T00:00:16.650000,1
2024-01-01T00:00:16.660000,1
2024-01-01T00:00:16.670000,1
2024-01-01T00:00:16.680000,1
2024-01-01T00:00:16.690000,1
2024-01-01T00:00:16.700000,1
2024-01-01T00:00:16.710000,1
2024-01-01T00:00:16.720000,1
2024-01-01T00:00:16.730000,1
2024-01-01T00:00:16.740000,1
2024-01-01T00:00:16.750000,1
2024-01-01T00:00:16.760000,1
2024-01-01T00:00:16.770000,1
2024-01-01T00:00:16.780000,1
2024-01-01T00:00:16.790000,1
2024-01-01T00:00:16.800000,1
2024-01-01T00:00:16.810000,1
2024-01-01T00:00:16.820000,1
2024-01-01T00:00:16.830000,1
2024-01-01T00:00:16.840000,1
2024-01-01T00:00:16.850000,1
2024-01-01T00:00:16.860000,1
2024-01-01T00:00:16.870000,1
2024-01-01T00:00:16.880000,1
2024-01-01T00:00:16.890000,1
2024-01-01T00:00:16.900000,1
2024-01-01T00:00:16.910000,1
2024-01-01T00:00:16.920000,1
2024-01-01T00:00:16.930000,1
2024-01-01T00:00:16.940000,1
2024-01-01T00:00:16.950000,1
2024-01-01T00:00:16.960000,1
2024-01-01T00:00:16.970000,1
2024-01-01T00:00:16.980000,1
2024-01-01T00:00:16.990000,1
2024-01-01T00:00:17,0
2024-01-01T00:00:17.010000,0
2024-01-01T00:00:17.020000,0
2024-01-01T00:00:17.030000,0
2024-01-01T00:00:17.040000,0
2024-01-01T00:00:17.050000,0
2024-01-01T00:00:17.060000,0
2024-01-01T00:00:17.070000,0
2024-01-01T00:00:17.080000,0
2024-01-01T00:00:17.090000,0
2024-01-01T00:00:17.100000,0
2024-01-01T00:00:17.110000,0
2024-01-01T00:00:17.120000,0
2024-01-01T00:00:17.130000,0
2024-01-01T00:00:17.140000,0
2024-01-01T00:00:17.150000,0
2024-01-01T00:00:17.160000,0
2024-01-01T00:00:17.170000,0
2024-01-01T00:00:17.180000,0
2024-01-01T00:00:17.190000,0
2024-01-01T00:00:17.200000,0
2024-01-01T00:00:17.210000,0
2024-01-01T00:00:17.220000,0
2024-01-01T00:00:17.230000,0
2024-01-01T00:00:17.240000,0
2024-01-01T00:00:17.250000,0
2024-01-01T00:00:17.260000,0
2024-01-01T00:00:17.270000,0
2024-01-01T00:00:17.280000,0
2024-01-01T00:00:17.290000,0
2024-01-01T00:00:17.300000,0
2024-01-01T00:00:17.310000,0
2024-01-01T00:00:17.320000,0
2024-01-01T00:00:17.330000,0
2024-01-01T00:00:17.340000,0
2024-01-01T00:00:17.350000,0
2024-01-01T00:00:17.360000,0
2024-01-01T00:00:17.370000,0
2024-01-01T00:00:17.380000,0
2024-01-01T00:00:17.390000,0
2024-01-01T00:00:17.400000,0
2024-01-01T00:00:17.410000,0
2024-01-01T00:00:17.420000,0
2024-01-01T00:00:17.430000,0
2024-01-01T00:00:17.440000,0
2024-01-01T00:00:17.450000,0
2024-01-01T00:00:17.460000,0
2024-01-01T00:00:17.470000,0
2024-01-01T00:00:17.480000,0
2024-01-01T00:00:17.490000,0
2024-01-01T00:00:17.500000,0
2024-01-01T00:00:17.510000,0
2024-01-01T00:00:17.520000,0
2024-01-01T00:00:17.530000,0
2024-01-01T00:00:17.540000,0
2024-01-01T00:00:17.550000,0
2024-01-01T00:00:17.560000,0
2024-01-01T00:00:17.570000,0
2024-01-01T00:00:17.580000,0
2024-01-01T00:00:17.590000,0
2024-01-01T00:00:17.600000,0
2024-01-01T00:00:17.610000,0
2024-01-01T00:00:17.620000,0
2024-01-01T00:00:17.630000,0
2024-01-01T00:00:17.640000,0
2024-01-01T00:00:17.650000,0
2024-01-01T00:00:17.660000,0
2024-01-01T00:00:17.670000,0
2024-01-01T00:00:17.680000,0
2024-01-01T00:00:17.690000,0
2024-01-01T00:00:17.700000,0
2024-01-01T00:00:17.710000,0
2024-01-01T00:00:17.720000,0
2024-01-01T00:00:17.730000,0
2024-01-01T00:00:17.740000,0
2024-01-01T00:00:17.750000,0
2024-01-01T00:00:17.760000,0
2024-01-01T00:00:17.770000,0
2024-01-01T00:00:17.780000,0
2024-01-01T00:00:17.790000,0
2024-01-01T00:00:17.800000,0
2024-01-01T00:00:17.810000,0
2024-01-01T00:00:17.820000,0
2024-01-01T00:00:17.830000,0
2024-01-01T00:00:17.840000,0
2024-01-01T00:00:17.850000,0
2024-01-01T00:00:17.860000,0
2024-01-01T00:00:17.870000,0
2024-01-01T00:00:17.880000,0
2024-01-01T00:00:17.890000,0
2024-01-01T00:00:17.900000,0
2024-01-01T00:00:17.910000,0
2024-01-01T00:00:17.920000,0
2024-01-01T00:00:17.930000,0
2024-01-01T00:00:17.940000,0
2024-01-01T00:00:17.950000,0
2024-01-01T00:00:17.960000,0
2024-01-01T00:00:17.970000,0
2024-01-01T00:00:17.980000,0
2024-01-01T00:00:17.990000,0
2024-01-01T00:00:18,0
2024-01-01T00:00:18.010000,0
2024-01-01T00:00:18.020000,0
2024-01-01T00:00:18.030000,0
2024-01-01T00:00:18.040000,0
2024-01-01T00:00:18.050000,0
2024-01-01T00:00:18.060000,0
2024-01-01T00:00:18.070000,0
2024-01-01T00:00:18.080000,0
2024-01-01T00:00:18.090000,0
2024-01-01T00:00:18.100000,0
2024-01-01T00:00:18.110000,0
2024-01-01T00:00:18.120000,0
2024-01-01T00:00:18.130000,0
2024-01-01T00:00:18.140000,0
2024-01-01T00:00:18.150000,0
2024-01-01T00:00:18.160000,0
2024-01-01T00:00:18.170000,0
2024-01-01T00:00:18.180000,0
2024-01-01T00:00:18.190000,0
2024-01-01T00:00:18.200000,0
2024-01-01T00:00:18.210000,0
2024-01-01T00:00:18.220000,0
2024-01-01T00:00:18.230000,0
2024-01-01T00:00:18.240000,0
2024-01-01T00:00:18.250000,0
2024-01-01T00:00:18.260000,0
2024-01-01T00:00:18.270000,0
2024-01-01T00:00:18.280000,0
2024-01-01T00:00:18.290000,0
2024-01-01T00:00:18.300000,0
2024-01-01T00:00:18.310000,0
2024-01-01T00:00:18.320000,0
2024-01-01T00:00:18.330000,0
2024-01-01T00:00:18.340000,0
2024-01-01T00:00:18.350000,0
2024-01-01T00:00:18.360000,0
2024-01-01T00:00:18.370000,0
2024-01-01T00:00:18.380000,0
2024-01-01T00:00:18.390000,0
2024-01-01T00:00:18.400000,0
2024-01-01T00:00:18.410000,0
2024-01-01T00:00:18.420000,0
2024-01-01T00:00:18.430000,0
2024-01-01T00:00:18.440000,0
2024-01-01T00:00:18.450000,0
2024-01-01T00:00:18.460000,0
2024-01-01T00:00:18.470000,0
2024-01-01T00:00:18.480000,0
2024-01-01T00:00:18.490000,0
2024-01-01T00:00:18.500000,0
2024-01-01T00:00:18.510000,0
2024-01-01T00:00:18.520000,0
2024-01-01T00:00:18.530000,0
2024-01-01T00:00:18.540000,0
2024-01-01T00:00:18.550000,0
2024-01-01T00:00:18.560000,0
2024-01-01T00:00:18.570000,0
2024-01-01T00:00:18.580000,0
2024-01-01T00:00:18.590000,0
2024-01-01T00:00:18.600000,0
2024-01-01T00:00:18.610000,0
2024-01-01T00:00:18.620000,0
2024-01-01T00:00:18.630000,0
2024-01-01T00:00:18.640000,0
2024-01-01T00:00:18.650000,0
2024-01-01T00:00:18.660000,0
2024-01-01T00:00:18.670000,0
2024-01-01T00:00:18.680000,0
2024-01-01T00:00:18.690000,0
2024-01-01T00:00:18.700000,0
2024-01-01T00:00:18.710000,0
2024-01-01T00:00:18.720000,0
2024-01-01T00:00:18.730000,0
2024-01-01T00:00:18.740000,0
2024-01-01T00:00:18.750000,0
2024-01-01T00:00:18.760000,0
2024-01-01T00:00:18.770000,0
2024-01-01T00:00:18.780000,0
2024-01-01T00:00:18.790000,0
2024-01-01T00:00:18.800000,0
2024-01-01T00:00:18.810000,0
2024-01-01T00:00:18.820000,0
2024-01-01T00:00:18.830000,0
2024-01-01T00:00:18.840000,0
2024-01-01T00:00:18.850000,0
2024-01-01T00:00:18.860000,0
2024-01-01T00:00:18.870000,0
2024-01-01T00:00:18.880000,0
2024-01-01T00:00:18.890000,0
2024-01-01T00:00:18.900000,0
2024-01-01T00:00:18.910000,0
2024-01-01T00:00:18.920000,0
2024-01-01T00:00:18.930000,0
2024-01-01T00:00:18.940000,0
2024-01-01T00:00:18.950000,0
2024-01-01T00:00:18.960000,0
2024-01-01T00:00:18.970000,0
2024-01-01T00:00:18.980000,0
2024-01-01T00:00:18.990000,0
2024-01-01T00:00:19,0
2024-01-01T00:00:19.010000,0
2024-01-01T00:00:19.020000,0
2024-01-01T00:00:19.030000,0
2024-01-01T00:00:19.040000,0
2024-01-01T00:00:19.050000,0
2024-01-01T00:00:19.060000,0
2024-01-01T00:00:19.070000,0
2024-01-01T00:00:19.080000,0
2024-01-01T00:00:19.090000,0
2024-01-01T00:00:19.100000,0
2024-01-01T00:00:19.110000,0
2024-01-01T00:00:19.120000,0
2024-01-01T00:00:19.130000,0
2024-01-01T00:00:19.140000,0
2024-01-01T00:00:19.150000,0
2024-01-01T00:00:19.160000,0
2024-01-01T00:00:19.170000,0
2024-01-01T00:00:19.180000,0
2024-01-01T00:00:19.190000,0
2024-01-01T00:00:19.200000,0
2024-01-01T00:00:19.210000,0
2024-01-01T00:00:19.220000,0
2024-01-01T00:00:19.230000,0
2024-01-01T00:00:19.240000,0
2024-01-01T00:00:19.250000,0
2024-01-01T00:00:19.260000,0
2024-01-01T00:00:19.270000,0
2024-01-01T00:00:19.280000,0
2024-01-01T00:00:19.290000,0
2024-01-01T00:00:19.300000,0
2024-01-01T00:00:19.310000,0
2024-01-01T00:00:19.320000,0
2024-01-01T00:00:19.330000,0
2024-01-01T00:00:19.340000,0
2024-01-01T00:00:19.350000,0
2024-01-01T00:00:19.360000,0
2024-01-01T00:00:19.370000,0
2024-01-01T00:00:19.380000,0
2024-01-01T00:00:19.390000,0
2024-01-01T00:00:19.400000,0
2024-01-01T00:00:19.410000,0
2024-01-01T00:00:19.420000,0
2024-01-01T00:00:19.430000,0
2024-01-01T00:00:19.440000,0
2024-01-01T00:00:19.450000,0
2024-01-01T00:00:19.460000,0
2024-01-01T00:00:19.470000,0
2024-01-01T00:00:19.480000,0
2024-01-01T00:00:19.490000,0
2024-01-01T00:00:19.500000,0
2024-01-01T00:00:19.510000,0
2024-01-01T00:00:19.520000,0
2024-01-01T00:00:19.530000,0
2024-01-01T00:00:19.540000,0
2024-01-01T00:00:19.550000,0
2024-01-01T00:00:19.560000,0
2024-01-01T00:00:19.570000,0
2024-01-01T00:00:19.580000,0
2024-01-01T00:00:19.590000,0
2024-01-01T00:00:19.600000,0
2024-01-01T00:00:19.610000,0
2024-01-01T00:00:19.620000,0
2024-01-01T00:00:19.630000,0
2024-01-01T00:00:19.640000,0
2024-01-01T00:00:19.650000,0
2024-01-01T00:00:19.660000,0
2024-01-01T00:00:19.670000,0
2024-01-01T00:00:19.680000,0
2024-01-01T00:00:19.690000,0
2024-01-01T00:00:19.700000,0
2024-01-01T00:00:19.710000,0
2024-01-01T00:00:19.720000,0
2024-01-01T00:00:19.730000,0
2024-01-01T00:00:19.740000,0
2024-01-01T00:00:19.750000,0
2024-01-01T00:00:19.760000,0
2024-01-01T00:00:19.770000,0
2024-01-01T00:00:19.780000,0
2024-01-01T00:00:19.790000,0
2024-01-01T00:00:19.800000,0
2024-01-01T00:00:19.810000,0
2024-01-01T00:00:19.820000,0
2024-01-01T00:00:19.830000,0
2024-01-01T00:00:19.840000,0
2024-01-01T00:00:19.850000,0
2024-01-01T00:00:19.860000,0
2024-01-01T00:00:19.870000,0
2024-01-01T00:00:19.880000,0
2024-01-01T00:00:19.890000,0
2024-01-01T00:00:19.900000,0
2024-01-01T00:00:19.910000,0
2024-01-01T00:00:19.920000,0
2024-01-01T00:00:19.930000,0
2024-01-01T00:00:19.940000,0
2024-01-01T00:00:19.950000,0
2024-01-01T00:00:19.960000,0
2024-01-01T00:00:19.970000,0
2024-01-01T00:00:19.980000,0
2024-01-01T00:00:19.990000,0
2024-01-01T00:00:20,0
2024-01-01T00:00:20.010000,0
2024-01-01T00:00:20.020000,0
2024-01-01T00:00:20.030000,0
2024-01-01T00:00:20.040000,0
2024-01-01T00:00:20.050000,0
2024-01-01T00:00:20.060000,0
2024-01-01T00:00:20.070000,0
2024-01-01T00:00:20.080000,0
2024-01-01T00:00:20.090000,0
2024-01-01T00:00:20.100000,0
2024-01-01T00:00:20.110000,0
2024-01-01T00:00:20.120000,0
2024-01-01T00:00:20.130000,0
2024-01-01T00:00:20.140000,0
2024-01-01T00:00:20.150000,0
2024-01-01T00:00:20.160000,0
2024-01-01T00:00:20.170000,0
2024-01-01T00:00:20.180000,0
2024-01-01T00:00:20.190000,0
2024-01-01T00:00:20.200000,0
2024-01-01T00:00:20.210000,0
2024-01-01T00:00:20.220000,0
2024-01-01T00:00:20.230000,0
2024-01-01T00:00:20.240000,0
2024-01-01T00:00:20.250000,0
2024-01-01T00:00:20.260000,0
2024-01-01T00:00:20.270000,0
2024-01-01T00:00:20.280000,0
2024-01-01T00:00:20.290000,0
2024-01-01T00:00:20.300000,0
2024-01-01T00:00:20.310000,0
2024-01-01T00:00:20.320000,0
2024-01-01T00:00:20.330000,0
2024-01-01T00:00:20.340000,0
2024-01-01T00:00:20.350000,0
2024-01-01T00:00:20.360000,0
2024-01-01T00:00:20.370000,0
2024-01-01T00:00:20.380000,0
2024-01-01T00:00:20.390000,0
2024-01-01T00:00:20.400000,0
2024-01-01T00:00:20.410000,0
2024-01-01T00:00:20.420000,0
2024-01-01T00:00:20.430000,0
2024-01-01T00:00:20.440000,0
2024-01-01T00:00:20.450000,0
2024-01-01T00:00:20.460000,0
2024-01-01T00:00:20.470000,0
2024-01-01T00:00:20.480000,0
2024-01-01T00:00:20.490000,0
2024-01-01T00:00:20.500000,0
2024-01-01T00:00:20.510000,0
2024-01-01T00:00:20.520000,0
2024-01-01T00:00:20.530000,0
2024-01-01T00:00:20.540000,0
2024-01-01T00:00:20.550000,0
2024-01-01T00:00:20.560000,0
2024-01-01T00:00:20.570000,0
2024-01-01T00:00:20.580000,0
2024-01-01T00:00:20.590000,0
2024-01-01T00:00:20.600000,0
2024-01-01T00:00:20.610000,0
2024-01-01T00:00:20.620000,0
2024-01-01T00:00:20.630000,0
2024-01-01T00:00:20.640000,0
2024-01-01T00:00:20.650000,0
2024-01-01T00:00:20.660000,0
2024-01-01T00:00:20.670000,0
2024-01-01T00:00:20.680000,0
2024-01-01T00:00:20.690000,0
2024-01-01T00:00:20.700000,0
2024-01-01T00:00:20.710000,0
2024-01-01T00:00:20.720000,0
2024-01-01T00:00:20.730000,0
2024-01-01T00:00:20.740000,0
2024-01-01T00:00:20.750000,0
2024-01-01T00:00:20.760000,0
2024-01-01T00:00:20.770000,0
2024-01-01T00:00:20.780000,0
2024-01-01T00:00:20.790000,0
2024-01-01T00:00:20.800000,0
2024-01-01T00:00:20.810000,0
2024-01-01T00:00:20.820000,0
2024-01-01T00:00:20.830000,0
2024-01-01T00:00:20.840000,0
2024-01-01T00:00:20.850000,0
2024-01-01T00:00:20.860000,0
2024-01-01T00:00:20.870000,0
2024-01-01T00:00:20.880000,0
2024-01-01T00:00:20.890000,0
2024-01-01T00:00:20.900000,0
2024-01-01T00:00:20.910000,0
2024-01-01T00:00:20.920000,0
2024-01-01T00:00:20.930000,0
2024-01-01T00:00:20.940000,0
2024-01-01T00:00:20.950000,0
2024-01-01T00:00:20.960000,0
2024-01-01T00:00:20.970000,0
2024-01-01T00:00:20.980000,0
2024-01-01T00:00:20.990000,0
2024-01-01T00:00:21,0
2024-01-01T00:00:21.010000,0
2024-01-01T00:00:21.020000,0
2024-01-01T00:00:21.030000,0
2024-01-01T00:00:21.040000,0
2024-01-01T00:00:21.050000,0
2024-01-01T00:00:21.060000,0
2024-01-01T00:00:21.070000,0
2024-01-01T00:00:21.080000,0
2024-01-01T00:00:21.090000,0
2024-01-01T00:00:21.100000,0
2024-01-01T00:00:21.110000,0
2024-01-01T00:00:21.120000,0
2024-01-01T00:00:21.130000,0
2024-01-01T00:00:21.140000,0
2024-01-01T00:00:21.150000,0
2024-01-01T00:00:21.160000,0
2024-01-01T00:00:21.170000,0
2024-01-01T00:00:21.180000,0
2024-01-01T00:00:21.190000,0
2024-01-01T00:00:21.200000,0
2024-01-01T00:00:21.210000,0
2024-01-01T00:00:21.220000,0
2024-01-01T00:00:21.230000,0
2024-01-01T00:00:21.240000,0
2024-01-01T00:00:21.250000,0
2024-01-01T00:00:21.260000,0
2024-01-01T00:00:21.270000,0
2024-01-01T00:00:21.280000,0
2024-01-01T00:00:21.290000,0
2024-01-01T00:00:21.300000,0
2024-01-01T00:00:21.310000,0
2024-01-01T00:00:21.320000,0
2024-01-01T00:00:21.330000,0
2024-01-01T00:00:21.340000,0
2024-01-01T00:00:21.350000,0
2024-01-01T00:00:21.360000,0
2024-01-01T00:00:21.370000,0
2024-01-01T00:00:21.380000,0
2024-01-01T00:00:21.390000,0
2024-01-01T00:00:21.400000,0
2024-01-01T00:00:21.410000,0
2024-01-01T00:00:21.420000,0
2024-01-01T00:00:21.430000,0
2024-01-01T00:00:21.440000,0
2024-01-01T00:00:21.450000,0
2024-01-01T00:00:21.460000,0
2024-01-01T00:00:21.470000,0
2024-01-01T00:00:21.480000,0
2024-01-01T00:00:21.490000,0
2024-01-01T00:00:21.500000,0
2024-01-01T00:00:21.510000,0
2024-01-01T00:00:21.520000,0
2024-01-01T00:00:21.530000,0
2024-01-01T00:00:21.540000,0
2024-01-01T00:00:21.550000,0
2024-01-01T00:00:21.560000,0
2024-01-01T00:00:21.570000,0
2024-01-01T00:00:21.580000,0
2024-01-01T00:00:21.590000,0
2024-01-01T00:00:21.600000,0
2024-01-01T00:00:21.610000,0
2024-01-01T00:00:21.620000,0
2024-01-01T00:00:21.630000,0
2024-01-01T00:00:21.640000,0
2024-01-01T00:00:21.650000,0
2024-01-01T00:00:21.660000,0
2024-01-01T00:00:21.670000,0
2024-01-01T00:00:21.680000,0
2024-01-01T00:00:21.690000,0
2024-01-01T00:00:21.700000,0
2024-01-01T00:00:21.710000,0
2024-01-01T00:00:21.720000,0
2024-01-01T00:00:21.730000,0
2024-01-01T00:00:21.740000,0
2024-01-01T00:00:21.750000,0
2024-01-01T00:00:21.760000,0
2024-01-01T00:00:21.770000,0
2024-01-01T00:00:21.780000,0
2024-01-01T00:00:21.790000,0
2024-01-01T00:00:21.800000,0
2024-01-01T00:00:21.810000,0
2024-01-01T00:00:21.820000,0
2024-01-01T00:00:21.830000,0
2024-01-01T00:00:21.840000,0
2024-01-01T00:00:21.850000,0
2024-01-01T00:00:21.860000,0
2024-01-01T00:00:21.870000,0
2024-01-01T00:00:21.880000,0
2024-01-01T00:00:21.890000,0
2024-01-01T00:00:21.900000,0
2024-01-01T00:00:21.910000,0
2024-01-01T00:00:21.920000,0
2024-01-01T00:00:21.930000,0
2024-01-01T00:00:21.940000,0
2024-01-01T00:00:21.950000,0
2024-01-01T00:00:21.960000,0
2024-01-01T00:00:21.970000,0
2024-01-01T00:00:21.980000,0
2024-01-01T00:00:21.990000,0
2024-01-01T00:00:22,0
2024-01-01T00:00:22.010000,0
2024-01-01T00:00:22.020000,0
2024-01-01T00:00:22.030000,0
2024-01-01T00:00:22.040000,0
2024-01-01T00:00:22.050000,0
2024-01-01T00:00:22.060000,0
2024-01-01T00:00:22.070000,0
2024-01-01T00:00:22.080000,0
2024-01-01T00:00:22.090000,0
2024-01-01T00:00:22.100000,0
2024-01-01T00:00:22.110000,0
2024-01-01T00:00:22.120000,0
2024-01-01T00:00:22.130000,0
2024-01-01T00:00:22.140000,0
2024-01-01T00:00:22.150000,0
2024-01-01T00:00:22.160000,0
2024-01-01T00:00:22.170000,0
2024-01-01T00:00:22.180000,0
2024-01-01T00:00:22.190000,0
2024-01-01T00:00:22.200000,0
2024-01-01T00:00:22.210000,0
2024-01-01T00:00:22.220000,0
2024-01-01T00:00:22.230000,0
2024-01-01T00:00:22.240000,0
2024-01-01T00:00:22.250000,0
2024-01-01T00:00:22.260000,0
2024-01-01T00:00:22.270000,0
2024-01-01T00:00:22.280000,0
2024-01-01T00:00:22.290000,0
2024-01-01T00:00:22.300000,0
2024-01-01T00:00:22.310000,0
2024-01-01T00:00:22.320000,0
2024-01-01T00:00:22.330000,0
2024-01-01T00:00:22.340000,0
2024-01-01T00:00:22.350000,0
2024-01-01T00:00:22.360000,0
2024-01-01T00:00:22.370000,0
2024-01-01T00:00:22.380000,0
2024-01-01T00:00:22.390000,0
2024-01-01T00:00:22.400000,0
2024-01-01T00:00:22.410000,0
2024-01-01T00:00:22.420000,0
2024-01-01T00:00:22.430000,0
2024-01-01T00:00:22.440000,0
2024-01-01T00:00:22.450000,0
2024-01-01T00:00:22.460000,0
2024-01-01T00:00:22.470000,0
2024-01-01T00:00:22.480000,0
2024-01-01T00:00:22.490000,0
2024-01-01T00:00:22.500000,0
2024-01-01T00:00:22.510000,0
2024-01-01T00:00:22.520000,0
2024-01-01T00:00:22.530000,0
2024-01-01T00:00:22.540000,0
2024-01-01T00:00:22.550000,0
2024-01-01T00:00:22.560000,0
2024-01-01T00:00:22.570000,0
2024-01-01T00:00:22.580000,0
2024-01-01T00:00:22.590000,0
2024-01-01T00:00:22.600000,0
2024-01-01T00:00:22.610000,0
2024-01-01T00:00:22.620000,0
2024-01-01T00:00:22.630000,0
2024-01-01T00:00:22.640000,0
2024-01-01T00:00:22.650000,0
2024-01-01T00:00:22.660000,0
2024-01-01T00:00:22.670000,0
2024-01-01T00:00:22.680000,0
2024-01-01T00:00:22.690000,0
2024-01-01T00:00:22.700000,0
2024-01-01T00:00:22.710000,0
2024-01-01T00:00:22.720000,0
2024-01-01T00:00:22.730000,0
2024-01-01T00:00:22.740000,0
2024-01-01T00:00:22.750000,0
2024-01-01T00:00:22.760000,0
2024-01-01T00:00:22.770000,0
2024-01-01T00:00:22.780000,0
2024-01-01T00:00:22.790000,0
2024-01-01T00:00:22.800000,0
2024-01-01T00:00:22.810000,0
2024-01-01T00:00:22.820000,0
2024-01-01T00:00:22.830000,0
2024-01-01T00:00:22.840000,0
2024-01-01T00:00:22.850000,0
2024-01-01T00:00:22.860000,0
2024-01-01T00:00:22.870000,0
2024-01-01T00:00:22.880000,0
2024-01-01T00:00:22.890000,0
2024-01-01T00:00:22.900000,0
2024-01-01T00:00:22.910000,0
2024-01-01T00:00:22.920000,0
2024-01-01T00:00:22.930000,0
2024-01-01T00:00:22.940000,0
2024-01-01T00:00:22.950000,0
2024-01-01T00:00:22.960000,0
2024-01-01T00:00:22.970000,0
2024-01-01T00:00:22.980000,0
2024-01-01T00:00:22.990000,0
2024-01-01T00:00:23,0
2024-01-01T00:00:23.010000,0
2024-01-01T00:00:23.020000,0
2024-01-01T00:00:23.030000,0
2024-01-01T00:00:23.040000,0
2024-01-01T00:00:23.050000,0
2024-01-01T00:00:23.060000,0
2024-01-01T00:00:23.070000,0
2024-01-01T00:00:23.080000,0
2024-01-01T00:00:23.090000,0
2024-01-01T00:00:23.100000,0
2024-01-01T00:00:23.110000,0
2024-01-01T00:00:23.120000,0
2024-01-01T00:00:23.130000,0
2024-01-01T00:00:23.140000,0
2024-01-01T00:00:23.150000,0
2024-01-01T00:00:23.160000,0
2024-01-01T00:00:23.170000,0
2024-01-01T00:00:23.180000,0
2024-01-01T00:00:23.190000,0
2024-01-01T00:00:23.200000,0
2024-01-01T00:00:23.210000,0
2024-01-01T00:00:23.220000,0
2024-01-01T00:00:23.230000,0
2024-01-01T00:00:23.240000,0
2024-01-01T00:00:23.250000,0
2024-01-01T00:00:23.260000,0
2024-01-01T00:00:23.270000,0
2024-01-01T00:00:23.280000,0
2024-01-01T00:00:23.290000,0
2024-01-01T00:00:23.300000,0
2024-01-01T00:00:23.310000,0
2024-01-01T00:00:23.320000,0
2024-01-01T00:00:23.330000,0
